WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
01/20/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,233,Political violence,633,4.0646,-76.1232
02/03/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,180,Political violence,633,4.0646,-76.1232
04/14/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1374,Political violence,633,4.0646,-76.1232
04/28/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,353,Political violence,633,4.0646,-76.1232
06/16/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,120764,Political violence,633,4.0646,-76.1232
06/23/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1249,Political violence,633,4.0646,-76.1232
07/21/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,79158,Political violence,633,4.0646,-76.1232
08/04/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,13531,Political violence,633,4.0646,-76.1232
09/01/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,382,Political violence,633,4.0646,-76.1232
09/22/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,452,Political violence,633,4.0646,-76.1232
06/08/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1454,Political violence,633,4.0646,-76.1232
09/14/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,79842,Political violence,633,4.0646,-76.1232
03/07/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,128248,Political violence,633,4.0646,-76.1232
03/14/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,977,Political violence,633,4.0646,-76.1232
06/27/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,226342,Political violence,633,4.0646,-76.1232
09/05/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,226342,Political violence,633,4.0646,-76.1232
11/21/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,2,0,140069,Political violence,633,4.0646,-76.1232
11/28/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,226342,Political violence,633,4.0646,-76.1232
12/19/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,128248,Political violence,633,4.0646,-76.1232
03/20/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,17467,Political violence,633,4.0646,-76.1232
05/01/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,732,Political violence,633,4.0646,-76.1232
05/08/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,129767,Political violence,633,4.0646,-76.1232
06/05/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1011,Political violence,633,4.0646,-76.1232
07/17/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1012,Political violence,633,4.0646,-76.1232
08/21/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,126529,Political violence,633,4.0646,-76.1232
10/30/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,129767,Political violence,633,4.0646,-76.1232
11/20/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,129767,Political violence,633,4.0646,-76.1232
12/11/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,11915,Political violence,633,4.0646,-76.1232
01/08/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,83791,Political violence,633,4.0646,-76.1232
02/05/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,131054,Political violence,633,4.0646,-76.1232
02/12/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,4209,Political violence,633,4.0646,-76.1232
02/19/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,231388,Political violence,633,4.0646,-76.1232
03/12/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,2893,Political violence,633,4.0646,-76.1232
04/09/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,2336,Political violence,633,4.0646,-76.1232
06/11/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,11,Political violence,633,4.0646,-76.1232
07/16/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,127770,Political violence,633,4.0646,-76.1232
11/05/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,131054,Political violence,633,4.0646,-76.1232
01/21/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,14420,Political violence,633,4.0646,-76.1232
01/28/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,84724,Political violence,633,4.0646,-76.1232
02/11/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,718,Political violence,633,4.0646,-76.1232
03/04/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,132553,Political violence,633,4.0646,-76.1232
04/01/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,234055,Political violence,633,4.0646,-76.1232
04/08/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,2,0,84724,Political violence,633,4.0646,-76.1232
05/27/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,2,0,318779,Political violence,633,4.0646,-76.1232
06/03/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,84724,Political violence,633,4.0646,-76.1232
06/10/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,2,0,85181,Political violence,633,4.0646,-76.1232
07/29/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,132553,Political violence,633,4.0646,-76.1232
09/02/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,234055,Political violence,633,4.0646,-76.1232
10/14/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,136,Political violence,633,4.0646,-76.1232
11/25/2023,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,84724,Political violence,633,4.0646,-76.1232
03/16/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,333,Political violence,633,4.0646,-76.1232
06/15/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,9764,Political violence,633,4.0646,-76.1232
07/06/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,2,0,2319,Political violence,633,4.0646,-76.1232
07/13/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1046,Political violence,633,4.0646,-76.1232
07/20/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,413,Political violence,633,4.0646,-76.1232
08/03/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,85639,Political violence,633,4.0646,-76.1232
08/31/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,35365,Political violence,633,4.0646,-76.1232
09/28/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1906,Political violence,633,4.0646,-76.1232
10/12/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,46343,Political violence,633,4.0646,-76.1232
11/23/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,2,0,59577,Political violence,633,4.0646,-76.1232
12/14/2024,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,40870,Political violence,633,4.0646,-76.1232
04/05/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1386,Political violence,633,4.0646,-76.1232
05/03/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1559,Political violence,633,4.0646,-76.1232
07/26/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,5286,Political violence,633,4.0646,-76.1232
08/09/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,35730,Political violence,633,4.0646,-76.1232
09/27/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1363,Political violence,633,4.0646,-76.1232
10/04/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,1386,Political violence,633,4.0646,-76.1232
12/13/2025,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,131963,Political violence,633,4.0646,-76.1232
01/03/2026,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,633,4.0646,-76.1232
01/17/2026,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,41709,Political violence,633,4.0646,-76.1232
02/14/2026,South America,Colombia,Valle del Cauca,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,633,4.0646,-76.1232
01/06/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,11376,Political violence,633,4.0646,-76.1232
01/13/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,233,Political violence,633,4.0646,-76.1232
01/27/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,204526,Political violence,633,4.0646,-76.1232
02/17/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,122437,Political violence,633,4.0646,-76.1232
02/24/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,123822,Political violence,633,4.0646,-76.1232
03/17/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,7177,Political violence,633,4.0646,-76.1232
05/05/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,123822,Political violence,633,4.0646,-76.1232
05/12/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,15224,Political violence,633,4.0646,-76.1232
05/19/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,172626,Political violence,633,4.0646,-76.1232
05/26/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,5,23912,Political violence,633,4.0646,-76.1232
06/02/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,1249,Political violence,633,4.0646,-76.1232
06/23/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,1249,Political violence,633,4.0646,-76.1232
06/30/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,96,Political violence,633,4.0646,-76.1232
07/07/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,28443,Political violence,633,4.0646,-76.1232
07/21/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,46720,Political violence,633,4.0646,-76.1232
07/28/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,42795,Political violence,633,4.0646,-76.1232
08/04/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,7422,Political violence,633,4.0646,-76.1232
08/11/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1179588,Political violence,633,4.0646,-76.1232
08/25/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,7422,Political violence,633,4.0646,-76.1232
09/01/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,35134,Political violence,633,4.0646,-76.1232
09/22/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,1186989,Political violence,633,4.0646,-76.1232
09/29/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,2132,Political violence,633,4.0646,-76.1232
10/06/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,77275,Political violence,633,4.0646,-76.1232
12/01/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,117513,Political violence,633,4.0646,-76.1232
12/15/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1179588,Political violence,633,4.0646,-76.1232
12/22/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,189656,Political violence,633,4.0646,-76.1232
12/29/2018,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,26416,Political violence,633,4.0646,-76.1232
01/05/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,211242,Political violence,633,4.0646,-76.1232
01/19/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,45785,Political violence,633,4.0646,-76.1232
01/26/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,119737,Political violence,633,4.0646,-76.1232
02/02/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,15513,Political violence,633,4.0646,-76.1232
02/23/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,1202157,Political violence,633,4.0646,-76.1232
03/23/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,35125,Political violence,633,4.0646,-76.1232
03/30/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,19524,Political violence,633,4.0646,-76.1232
04/06/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,4553,Political violence,633,4.0646,-76.1232
04/20/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,222566,Political violence,633,4.0646,-76.1232
05/04/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,9703,Political violence,633,4.0646,-76.1232
05/11/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,2,172854,Political violence,633,4.0646,-76.1232
05/25/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,296947,Political violence,633,4.0646,-76.1232
06/01/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,208372,Political violence,633,4.0646,-76.1232
06/08/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,236786,Political violence,633,4.0646,-76.1232
06/15/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,5,582230,Political violence,633,4.0646,-76.1232
06/22/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,153587,Political violence,633,4.0646,-76.1232
07/06/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,10420,Political violence,633,4.0646,-76.1232
07/13/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,86633,Political violence,633,4.0646,-76.1232
07/20/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,1328318,Political violence,633,4.0646,-76.1232
08/03/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,39720,Political violence,633,4.0646,-76.1232
08/10/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,47816,Political violence,633,4.0646,-76.1232
08/24/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,26916,Political violence,633,4.0646,-76.1232
08/31/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1204409,Political violence,633,4.0646,-76.1232
09/28/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1202157,Political violence,633,4.0646,-76.1232
10/05/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,1206094,Political violence,633,4.0646,-76.1232
10/12/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,5,225613,Political violence,633,4.0646,-76.1232
11/16/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,222566,Political violence,633,4.0646,-76.1232
12/07/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1202157,Political violence,633,4.0646,-76.1232
12/21/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1355472,Political violence,633,4.0646,-76.1232
12/28/2019,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1202157,Political violence,633,4.0646,-76.1232
01/04/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,5,117395,Political violence,633,4.0646,-76.1232
01/25/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,271771,Political violence,633,4.0646,-76.1232
02/22/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,0,128706,Political violence,633,4.0646,-76.1232
03/07/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,319341,Political violence,633,4.0646,-76.1232
03/14/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,47270,Political violence,633,4.0646,-76.1232
03/21/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,5,8683,Political violence,633,4.0646,-76.1232
05/02/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,2371,Political violence,633,4.0646,-76.1232
05/09/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,5579,Political violence,633,4.0646,-76.1232
05/16/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1092586,Political violence,633,4.0646,-76.1232
05/30/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,46589,Political violence,633,4.0646,-76.1232
06/20/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,2649,Political violence,633,4.0646,-76.1232
07/04/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,30879,Political violence,633,4.0646,-76.1232
07/18/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,3,16089,Political violence,633,4.0646,-76.1232
07/25/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,96656,Political violence,633,4.0646,-76.1232
08/01/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,123099,Political violence,633,4.0646,-76.1232
08/08/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,5,1092586,Political violence,633,4.0646,-76.1232
08/15/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,274335,Political violence,633,4.0646,-76.1232
08/29/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,117693,Political violence,633,4.0646,-76.1232
09/12/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,3,1221902,Political violence,633,4.0646,-76.1232
09/26/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,117693,Political violence,633,4.0646,-76.1232
10/03/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,4,117693,Political violence,633,4.0646,-76.1232
10/10/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,1092586,Political violence,633,4.0646,-76.1232
10/31/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,134087,Political violence,633,4.0646,-76.1232
11/07/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,199232,Political violence,633,4.0646,-76.1232
11/14/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,285674,Political violence,633,4.0646,-76.1232
11/28/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,6,7,1308292,Political violence,633,4.0646,-76.1232
12/05/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,229535,Political violence,633,4.0646,-76.1232
12/12/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,189136,Political violence,633,4.0646,-76.1232
12/19/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,4,1395703,Political violence,633,4.0646,-76.1232
12/26/2020,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,7,227769,Political violence,633,4.0646,-76.1232
01/02/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,1225037,Political violence,633,4.0646,-76.1232
01/09/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,7,1310215,Political violence,633,4.0646,-76.1232
01/23/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,9,1228013,Political violence,633,4.0646,-76.1232
02/06/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,214342,Political violence,633,4.0646,-76.1232
02/27/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,119023,Political violence,633,4.0646,-76.1232
03/06/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,27693,Political violence,633,4.0646,-76.1232
03/13/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,119134,Political violence,633,4.0646,-76.1232
03/27/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,8,313185,Political violence,633,4.0646,-76.1232
04/03/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,5,1486237,Political violence,633,4.0646,-76.1232
04/10/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,48437,Political violence,633,4.0646,-76.1232
04/17/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,229076,Political violence,633,4.0646,-76.1232
04/24/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,34492,Political violence,633,4.0646,-76.1232
05/01/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,8,214755,Political violence,633,4.0646,-76.1232
05/08/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,229076,Political violence,633,4.0646,-76.1232
05/15/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,4,1245939,Political violence,633,4.0646,-76.1232
05/22/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,6,10,1388729,Political violence,633,4.0646,-76.1232
06/05/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1091879,Political violence,633,4.0646,-76.1232
06/12/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,4,1296760,Political violence,633,4.0646,-76.1232
06/19/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,1134330,Political violence,633,4.0646,-76.1232
06/26/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,1082418,Political violence,633,4.0646,-76.1232
07/10/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,8,1131533,Political violence,633,4.0646,-76.1232
07/17/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,9,1391432,Political violence,633,4.0646,-76.1232
07/24/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,387994,Political violence,633,4.0646,-76.1232
07/31/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,2,29203,Political violence,633,4.0646,-76.1232
08/07/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,1182740,Political violence,633,4.0646,-76.1232
08/14/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,182424,Political violence,633,4.0646,-76.1232
08/21/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,229076,Political violence,633,4.0646,-76.1232
08/28/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,229076,Political violence,633,4.0646,-76.1232
09/04/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,44873,Political violence,633,4.0646,-76.1232
09/11/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,1011,Political violence,633,4.0646,-76.1232
09/18/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,154731,Political violence,633,4.0646,-76.1232
10/02/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,2,356617,Political violence,633,4.0646,-76.1232
10/16/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,1,937148,Political violence,633,4.0646,-76.1232
10/23/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,333362,Political violence,633,4.0646,-76.1232
10/30/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,214342,Political violence,633,4.0646,-76.1232
11/06/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,29104,Political violence,633,4.0646,-76.1232
11/20/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,216625,Political violence,633,4.0646,-76.1232
12/04/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,154731,Political violence,633,4.0646,-76.1232
12/11/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,4,281647,Political violence,633,4.0646,-76.1232
12/25/2021,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,14025,Political violence,633,4.0646,-76.1232
01/01/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,7,13,258954,Political violence,633,4.0646,-76.1232
01/08/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,200644,Political violence,633,4.0646,-76.1232
01/15/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,7,12,510291,Political violence,633,4.0646,-76.1232
01/22/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,0,24751,Political violence,633,4.0646,-76.1232
01/29/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,219810,Political violence,633,4.0646,-76.1232
02/05/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,6,9,1150060,Political violence,633,4.0646,-76.1232
02/12/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,6,1183665,Political violence,633,4.0646,-76.1232
02/19/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,200644,Political violence,633,4.0646,-76.1232
02/26/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,202077,Political violence,633,4.0646,-76.1232
03/05/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,1,1,200644,Political violence,633,4.0646,-76.1232
03/12/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,5,236620,Political violence,633,4.0646,-76.1232
03/19/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,6,9,1176625,Political violence,633,4.0646,-76.1232
03/26/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,4,194638,Political violence,633,4.0646,-76.1232
04/02/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,6,1285377,Political violence,633,4.0646,-76.1232
04/16/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,4,3,272708,Political violence,633,4.0646,-76.1232
04/23/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,5,1083865,Political violence,633,4.0646,-76.1232
04/30/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,3,3,946541,Political violence,633,4.0646,-76.1232
05/07/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,8,10,1272168,Political violence,633,4.0646,-76.1232
05/14/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,5,4,253752,Political violence,633,4.0646,-76.1232
05/28/2022,South America,Colombia,Valle del Cauca,Violence against civilians,Attack,2,2,1101757,Political violence,633,4.0646,-76.1232
