WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
05/11/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15532,Demonstrations,170,47.2529,11.1632
05/18/2024,Europe,Austria,Tirol,Protests,Peaceful protest,2,0,16351,Demonstrations,170,47.2529,11.1632
06/01/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15532,Demonstrations,170,47.2529,11.1632
06/08/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15532,Demonstrations,170,47.2529,11.1632
06/15/2024,Europe,Austria,Tirol,Protests,Peaceful protest,2,0,15532,Demonstrations,170,47.2529,11.1632
07/13/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15532,Demonstrations,170,47.2529,11.1632
08/03/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,5876,Demonstrations,170,47.2529,11.1632
08/10/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,2893,Demonstrations,170,47.2529,11.1632
09/07/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15532,Demonstrations,170,47.2529,11.1632
09/28/2024,Europe,Austria,Tirol,Protests,Peaceful protest,2,0,17342,Demonstrations,170,47.2529,11.1632
10/26/2024,Europe,Austria,Tirol,Protests,Peaceful protest,2,0,15532,Demonstrations,170,47.2529,11.1632
12/07/2024,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15532,Demonstrations,170,47.2529,11.1632
01/04/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
01/11/2025,Europe,Austria,Tirol,Protests,Peaceful protest,2,0,15519,Demonstrations,170,47.2529,11.1632
03/22/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
04/19/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
05/03/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
05/10/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
06/07/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
06/28/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,819,Demonstrations,170,47.2529,11.1632
07/19/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,2912,Demonstrations,170,47.2529,11.1632
07/26/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
10/11/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
10/25/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,15519,Demonstrations,170,47.2529,11.1632
11/08/2025,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,,Demonstrations,170,47.2529,11.1632
01/03/2026,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,2182,Demonstrations,170,47.2529,11.1632
01/17/2026,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,,Demonstrations,170,47.2529,11.1632
02/07/2026,Europe,Austria,Tirol,Protests,Peaceful protest,1,0,,Demonstrations,170,47.2529,11.1632
09/05/2020,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15170,Demonstrations,170,47.2529,11.1632
11/13/2021,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15233,Demonstrations,170,47.2529,11.1632
01/08/2022,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15319,Demonstrations,170,47.2529,11.1632
01/22/2022,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15319,Demonstrations,170,47.2529,11.1632
12/10/2022,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15319,Demonstrations,170,47.2529,11.1632
05/20/2023,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15550,Demonstrations,170,47.2529,11.1632
06/10/2023,Europe,Austria,Tirol,Protests,Protest with intervention,2,0,16285,Demonstrations,170,47.2529,11.1632
07/29/2023,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,1423,Demonstrations,170,47.2529,11.1632
10/21/2023,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15550,Demonstrations,170,47.2529,11.1632
11/11/2023,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,1423,Demonstrations,170,47.2529,11.1632
11/18/2023,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,237,Demonstrations,170,47.2529,11.1632
12/16/2023,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,5859,Demonstrations,170,47.2529,11.1632
03/23/2024,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15532,Demonstrations,170,47.2529,11.1632
03/08/2025,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15519,Demonstrations,170,47.2529,11.1632
05/31/2025,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15519,Demonstrations,170,47.2529,11.1632
10/04/2025,Europe,Austria,Tirol,Protests,Protest with intervention,1,0,15519,Demonstrations,170,47.2529,11.1632
01/30/2021,Europe,Austria,Tirol,Riots,Violent demonstration,1,0,42898,Demonstrations,170,47.2529,11.1632
02/20/2021,Europe,Austria,Tirol,Riots,Violent demonstration,1,0,42898,Demonstrations,170,47.2529,11.1632
02/04/2023,Europe,Austria,Tirol,Riots,Violent demonstration,1,0,43762,Demonstrations,170,47.2529,11.1632
10/21/2023,Europe,Austria,Tirol,Strategic developments,Looting/property destruction,1,0,,Strategic developments,170,47.2529,11.1632
01/11/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2977,Demonstrations,171,47.2187,9.8914
05/02/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
05/16/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
06/06/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
06/13/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
06/20/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
08/22/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
10/24/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
11/07/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4240,Demonstrations,171,47.2187,9.8914
11/28/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4307,Demonstrations,171,47.2187,9.8914
12/12/2020,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4589,Demonstrations,171,47.2187,9.8914
01/09/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,6558,Demonstrations,171,47.2187,9.8914
01/30/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,6558,Demonstrations,171,47.2187,9.8914
02/06/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2634,Demonstrations,171,47.2187,9.8914
02/13/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,5414,Demonstrations,171,47.2187,9.8914
02/20/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
02/27/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,6558,Demonstrations,171,47.2187,9.8914
03/06/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,6955,Demonstrations,171,47.2187,9.8914
03/13/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4619,Demonstrations,171,47.2187,9.8914
03/20/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
04/03/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,6558,Demonstrations,171,47.2187,9.8914
04/10/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4619,Demonstrations,171,47.2187,9.8914
05/08/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2634,Demonstrations,171,47.2187,9.8914
06/26/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
09/11/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
09/18/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
10/16/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,1620,Demonstrations,171,47.2187,9.8914
10/23/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
11/06/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,4,0,13513,Demonstrations,171,47.2187,9.8914
11/13/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,4321,Demonstrations,171,47.2187,9.8914
11/20/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,4321,Demonstrations,171,47.2187,9.8914
11/27/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
12/04/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4321,Demonstrations,171,47.2187,9.8914
12/11/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,3,0,10132,Demonstrations,171,47.2187,9.8914
12/18/2021,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,4321,Demonstrations,171,47.2187,9.8914
01/15/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,3,0,4338,Demonstrations,171,47.2187,9.8914
01/22/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4338,Demonstrations,171,47.2187,9.8914
01/29/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,3,0,4338,Demonstrations,171,47.2187,9.8914
02/19/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2664,Demonstrations,171,47.2187,9.8914
02/26/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,4338,Demonstrations,171,47.2187,9.8914
04/16/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4338,Demonstrations,171,47.2187,9.8914
09/17/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4338,Demonstrations,171,47.2187,9.8914
09/24/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4338,Demonstrations,171,47.2187,9.8914
10/01/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2664,Demonstrations,171,47.2187,9.8914
10/29/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,8004,Demonstrations,171,47.2187,9.8914
11/26/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4338,Demonstrations,171,47.2187,9.8914
12/03/2022,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4338,Demonstrations,171,47.2187,9.8914
01/21/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4387,Demonstrations,171,47.2187,9.8914
02/04/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4426,Demonstrations,171,47.2187,9.8914
02/25/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,3,0,7114,Demonstrations,171,47.2187,9.8914
04/22/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4426,Demonstrations,171,47.2187,9.8914
06/17/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2727,Demonstrations,171,47.2187,9.8914
06/24/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4387,Demonstrations,171,47.2187,9.8914
07/08/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2727,Demonstrations,171,47.2187,9.8914
09/02/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,6767,Demonstrations,171,47.2187,9.8914
09/09/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4387,Demonstrations,171,47.2187,9.8914
09/16/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4387,Demonstrations,171,47.2187,9.8914
09/23/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4387,Demonstrations,171,47.2187,9.8914
10/28/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,4387,Demonstrations,171,47.2187,9.8914
12/09/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4387,Demonstrations,171,47.2187,9.8914
12/16/2023,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4387,Demonstrations,171,47.2187,9.8914
01/06/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,2738,Demonstrations,171,47.2187,9.8914
01/27/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4384,Demonstrations,171,47.2187,9.8914
02/17/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,6780,Demonstrations,171,47.2187,9.8914
02/24/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4384,Demonstrations,171,47.2187,9.8914
04/06/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4384,Demonstrations,171,47.2187,9.8914
04/20/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4384,Demonstrations,171,47.2187,9.8914
05/04/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,2738,Demonstrations,171,47.2187,9.8914
05/18/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4439,Demonstrations,171,47.2187,9.8914
05/25/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,3,0,11164,Demonstrations,171,47.2187,9.8914
12/07/2024,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,6780,Demonstrations,171,47.2187,9.8914
02/01/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4382,Demonstrations,171,47.2187,9.8914
02/22/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4382,Demonstrations,171,47.2187,9.8914
05/10/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,7047,Demonstrations,171,47.2187,9.8914
06/21/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4382,Demonstrations,171,47.2187,9.8914
06/28/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4382,Demonstrations,171,47.2187,9.8914
09/20/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4382,Demonstrations,171,47.2187,9.8914
10/11/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4382,Demonstrations,171,47.2187,9.8914
11/01/2025,Europe,Austria,Vorarlberg,Protests,Peaceful protest,1,0,4382,Demonstrations,171,47.2187,9.8914
01/10/2026,Europe,Austria,Vorarlberg,Protests,Peaceful protest,2,0,7170,Demonstrations,171,47.2187,9.8914
01/08/2022,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,4338,Demonstrations,171,47.2187,9.8914
01/29/2022,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,4338,Demonstrations,171,47.2187,9.8914
07/02/2022,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,4338,Demonstrations,171,47.2187,9.8914
07/01/2023,Europe,Austria,Vorarlberg,Protests,Protest with intervention,2,0,4387,Demonstrations,171,47.2187,9.8914
09/30/2023,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,4387,Demonstrations,171,47.2187,9.8914
11/11/2023,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,4387,Demonstrations,171,47.2187,9.8914
12/09/2023,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,4387,Demonstrations,171,47.2187,9.8914
05/18/2024,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,2655,Demonstrations,171,47.2187,9.8914
06/29/2024,Europe,Austria,Vorarlberg,Protests,Protest with intervention,1,0,4384,Demonstrations,171,47.2187,9.8914
07/24/2021,Europe,Austria,Vorarlberg,Riots,Mob violence,1,0,12543,Political violence,171,47.2187,9.8914
10/10/2020,Europe,Austria,Vorarlberg,Riots,Violent demonstration,1,0,23915,Demonstrations,171,47.2187,9.8914
09/25/2021,Europe,Austria,Wien,Protests,Excessive force against protesters,1,0,3818,Political violence; Demonstrations,172,48.2209,16.3725
11/18/2023,Europe,Austria,Wien,Protests,Excessive force against protesters,1,0,16686,Political violence; Demonstrations,172,48.2209,16.3725
12/28/2019,Europe,Austria,Wien,Protests,Peaceful protest,1,0,5249,Demonstrations,172,48.2209,16.3725
01/04/2020,Europe,Austria,Wien,Protests,Peaceful protest,7,0,5249,Demonstrations,172,48.2209,16.3725
01/11/2020,Europe,Austria,Wien,Protests,Peaceful protest,2,0,37080,Demonstrations,172,48.2209,16.3725
01/18/2020,Europe,Austria,Wien,Protests,Peaceful protest,2,0,29645,Demonstrations,172,48.2209,16.3725
01/25/2020,Europe,Austria,Wien,Protests,Peaceful protest,6,0,68098,Demonstrations,172,48.2209,16.3725
02/01/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,12628,Demonstrations,172,48.2209,16.3725
02/08/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,31431,Demonstrations,172,48.2209,16.3725
02/15/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,16530,Demonstrations,172,48.2209,16.3725
02/22/2020,Europe,Austria,Wien,Protests,Peaceful protest,2,0,23278,Demonstrations,172,48.2209,16.3725
02/29/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,12628,Demonstrations,172,48.2209,16.3725
03/07/2020,Europe,Austria,Wien,Protests,Peaceful protest,2,0,18029,Demonstrations,172,48.2209,16.3725
04/18/2020,Europe,Austria,Wien,Protests,Peaceful protest,2,0,21601,Demonstrations,172,48.2209,16.3725
04/25/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,5249,Demonstrations,172,48.2209,16.3725
05/02/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,5249,Demonstrations,172,48.2209,16.3725
05/09/2020,Europe,Austria,Wien,Protests,Peaceful protest,11,0,60103,Demonstrations,172,48.2209,16.3725
05/16/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,5249,Demonstrations,172,48.2209,16.3725
05/23/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,37024,Demonstrations,172,48.2209,16.3725
05/30/2020,Europe,Austria,Wien,Protests,Peaceful protest,5,0,65786,Demonstrations,172,48.2209,16.3725
06/06/2020,Europe,Austria,Wien,Protests,Peaceful protest,5,0,47501,Demonstrations,172,48.2209,16.3725
06/13/2020,Europe,Austria,Wien,Protests,Peaceful protest,7,0,65632,Demonstrations,172,48.2209,16.3725
06/20/2020,Europe,Austria,Wien,Protests,Peaceful protest,5,0,35216,Demonstrations,172,48.2209,16.3725
06/27/2020,Europe,Austria,Wien,Protests,Peaceful protest,4,0,59419,Demonstrations,172,48.2209,16.3725
07/04/2020,Europe,Austria,Wien,Protests,Peaceful protest,4,0,63635,Demonstrations,172,48.2209,16.3725
07/11/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,18006,Demonstrations,172,48.2209,16.3725
07/18/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,16352,Demonstrations,172,48.2209,16.3725
08/01/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,7379,Demonstrations,172,48.2209,16.3725
08/08/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,25038,Demonstrations,172,48.2209,16.3725
08/15/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,5249,Demonstrations,172,48.2209,16.3725
08/22/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,23909,Demonstrations,172,48.2209,16.3725
08/29/2020,Europe,Austria,Wien,Protests,Peaceful protest,2,0,25408,Demonstrations,172,48.2209,16.3725
09/05/2020,Europe,Austria,Wien,Protests,Peaceful protest,5,0,55053,Demonstrations,172,48.2209,16.3725
09/12/2020,Europe,Austria,Wien,Protests,Peaceful protest,6,0,97378,Demonstrations,172,48.2209,16.3725
09/19/2020,Europe,Austria,Wien,Protests,Peaceful protest,5,0,50303,Demonstrations,172,48.2209,16.3725
09/26/2020,Europe,Austria,Wien,Protests,Peaceful protest,6,0,45801,Demonstrations,172,48.2209,16.3725
10/03/2020,Europe,Austria,Wien,Protests,Peaceful protest,7,0,32417,Demonstrations,172,48.2209,16.3725
10/17/2020,Europe,Austria,Wien,Protests,Peaceful protest,7,0,87912,Demonstrations,172,48.2209,16.3725
10/24/2020,Europe,Austria,Wien,Protests,Peaceful protest,7,0,57479,Demonstrations,172,48.2209,16.3725
10/31/2020,Europe,Austria,Wien,Protests,Peaceful protest,6,0,30657,Demonstrations,172,48.2209,16.3725
11/07/2020,Europe,Austria,Wien,Protests,Peaceful protest,8,0,78284,Demonstrations,172,48.2209,16.3725
11/14/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,28980,Demonstrations,172,48.2209,16.3725
11/21/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,7379,Demonstrations,172,48.2209,16.3725
11/28/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,5249,Demonstrations,172,48.2209,16.3725
12/05/2020,Europe,Austria,Wien,Protests,Peaceful protest,4,0,32417,Demonstrations,172,48.2209,16.3725
12/12/2020,Europe,Austria,Wien,Protests,Peaceful protest,5,0,28980,Demonstrations,172,48.2209,16.3725
12/19/2020,Europe,Austria,Wien,Protests,Peaceful protest,3,0,12628,Demonstrations,172,48.2209,16.3725
12/26/2020,Europe,Austria,Wien,Protests,Peaceful protest,1,0,5249,Demonstrations,172,48.2209,16.3725
01/02/2021,Europe,Austria,Wien,Protests,Peaceful protest,6,0,29486,Demonstrations,172,48.2209,16.3725
01/09/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,47751,Demonstrations,172,48.2209,16.3725
01/16/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,46283,Demonstrations,172,48.2209,16.3725
01/23/2021,Europe,Austria,Wien,Protests,Peaceful protest,7,0,36208,Demonstrations,172,48.2209,16.3725
01/30/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,32521,Demonstrations,172,48.2209,16.3725
02/06/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,39830,Demonstrations,172,48.2209,16.3725
02/13/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,29486,Demonstrations,172,48.2209,16.3725
02/20/2021,Europe,Austria,Wien,Protests,Peaceful protest,2,0,21670,Demonstrations,172,48.2209,16.3725
02/27/2021,Europe,Austria,Wien,Protests,Peaceful protest,9,0,65431,Demonstrations,172,48.2209,16.3725
03/06/2021,Europe,Austria,Wien,Protests,Peaceful protest,1,0,16408,Demonstrations,172,48.2209,16.3725
03/13/2021,Europe,Austria,Wien,Protests,Peaceful protest,4,0,28137,Demonstrations,172,48.2209,16.3725
03/20/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,27240,Demonstrations,172,48.2209,16.3725
03/27/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,35560,Demonstrations,172,48.2209,16.3725
04/03/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,12685,Demonstrations,172,48.2209,16.3725
04/10/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,54911,Demonstrations,172,48.2209,16.3725
04/17/2021,Europe,Austria,Wien,Protests,Peaceful protest,1,0,7423,Demonstrations,172,48.2209,16.3725
04/24/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,55198,Demonstrations,172,48.2209,16.3725
05/01/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,61512,Demonstrations,172,48.2209,16.3725
05/08/2021,Europe,Austria,Wien,Protests,Peaceful protest,4,0,43258,Demonstrations,172,48.2209,16.3725
05/15/2021,Europe,Austria,Wien,Protests,Peaceful protest,8,0,47051,Demonstrations,172,48.2209,16.3725
05/22/2021,Europe,Austria,Wien,Protests,Peaceful protest,4,0,67889,Demonstrations,172,48.2209,16.3725
05/29/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,28916,Demonstrations,172,48.2209,16.3725
06/05/2021,Europe,Austria,Wien,Protests,Peaceful protest,7,0,30863,Demonstrations,172,48.2209,16.3725
06/12/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,79032,Demonstrations,172,48.2209,16.3725
06/19/2021,Europe,Austria,Wien,Protests,Peaceful protest,6,0,65185,Demonstrations,172,48.2209,16.3725
06/26/2021,Europe,Austria,Wien,Protests,Peaceful protest,6,0,33245,Demonstrations,172,48.2209,16.3725
07/03/2021,Europe,Austria,Wien,Protests,Peaceful protest,1,0,7423,Demonstrations,172,48.2209,16.3725
07/10/2021,Europe,Austria,Wien,Protests,Peaceful protest,2,0,42791,Demonstrations,172,48.2209,16.3725
07/17/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,27124,Demonstrations,172,48.2209,16.3725
07/31/2021,Europe,Austria,Wien,Protests,Peaceful protest,2,0,10370,Demonstrations,172,48.2209,16.3725
08/07/2021,Europe,Austria,Wien,Protests,Peaceful protest,1,0,3818,Demonstrations,172,48.2209,16.3725
08/14/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,27258,Demonstrations,172,48.2209,16.3725
08/21/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,32709,Demonstrations,172,48.2209,16.3725
08/28/2021,Europe,Austria,Wien,Protests,Peaceful protest,6,0,16503,Demonstrations,172,48.2209,16.3725
09/04/2021,Europe,Austria,Wien,Protests,Peaceful protest,2,0,21996,Demonstrations,172,48.2209,16.3725
09/11/2021,Europe,Austria,Wien,Protests,Peaceful protest,1,0,18160,Demonstrations,172,48.2209,16.3725
09/18/2021,Europe,Austria,Wien,Protests,Peaceful protest,6,0,5262,Demonstrations,172,48.2209,16.3725
09/25/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,49933,Demonstrations,172,48.2209,16.3725
10/02/2021,Europe,Austria,Wien,Protests,Peaceful protest,2,0,5262,Demonstrations,172,48.2209,16.3725
10/09/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,21670,Demonstrations,172,48.2209,16.3725
10/16/2021,Europe,Austria,Wien,Protests,Peaceful protest,4,0,17793,Demonstrations,172,48.2209,16.3725
10/23/2021,Europe,Austria,Wien,Protests,Peaceful protest,4,0,32521,Demonstrations,172,48.2209,16.3725
10/30/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,28137,Demonstrations,172,48.2209,16.3725
11/06/2021,Europe,Austria,Wien,Protests,Peaceful protest,4,0,21670,Demonstrations,172,48.2209,16.3725
11/13/2021,Europe,Austria,Wien,Protests,Peaceful protest,3,0,5262,Demonstrations,172,48.2209,16.3725
11/20/2021,Europe,Austria,Wien,Protests,Peaceful protest,4,0,44278,Demonstrations,172,48.2209,16.3725
11/27/2021,Europe,Austria,Wien,Protests,Peaceful protest,5,0,21068,Demonstrations,172,48.2209,16.3725
12/04/2021,Europe,Austria,Wien,Protests,Peaceful protest,2,0,29875,Demonstrations,172,48.2209,16.3725
12/11/2021,Europe,Austria,Wien,Protests,Peaceful protest,1,0,5262,Demonstrations,172,48.2209,16.3725
